date,pollution,weekday,hour,dew,temp,press,wnd_dir,wnd_spd,snow,rain
2013-06-10 07:00:00,44.0,0,7,16,16.0,1014.0,cv,1.78,0,0
2013-06-10 08:00:00,45.0,0,8,16,17.0,1014.0,cv,2.67,0,0
2013-06-10 09:00:00,47.0,0,9,16,19.0,1014.0,NW,1.79,0,0
2013-06-10 10:00:00,48.0,0,10,16,20.0,1014.0,NE,1.79,0,0
2013-06-10 11:00:00,27.0,0,11,17,23.0,1014.0,cv,1.79,0,0
2013-06-10 12:00:00,29.0,0,12,14,25.0,1013.0,cv,2.68,0,0
2013-06-10 13:00:00,25.0,0,13,13,25.0,1012.0,cv,4.47,0,0
2013-06-10 14:00:00,22.0,0,14,14,26.0,1012.0,cv,5.36,0,0
2013-06-10 15:00:00,18.0,0,15,13,26.0,1011.0,cv,6.25,0,0
2013-06-10 16:00:00,16.0,0,16,12,25.0,1010.0,SE,4.02,0,0
2013-06-10 17:00:00,18.0,0,17,12,25.0,1011.0,SE,5.81,0,0
2013-06-10 18:00:00,21.0,0,18,12,24.0,1011.0,SE,8.94,0,0
2013-06-10 19:00:00,35.0,0,19,13,23.0,1010.0,SE,12.07,0,0
2013-06-10 20:00:00,33.0,0,20,15,22.0,1011.0,SE,15.2,0,0
2013-06-10 21:00:00,34.0,0,21,15,20.0,1011.0,SE,16.99,0,0
2013-06-10 22:00:00,41.0,0,22,16,20.0,1011.0,SE,18.78,0,0
2013-06-10 23:00:00,40.0,0,23,16,20.0,1011.0,SE,20.57,0,0
2013-06-11 00:00:00,40.0,1,0,16,19.0,1010.0,SE,22.36,0,0
2013-06-11 01:00:00,37.0,1,1,15,19.0,1010.0,cv,0.89,0,0
2013-06-11 02:00:00,42.0,1,2,16,18.0,1010.0,cv,1.78,0,0
2013-06-11 03:00:00,48.0,1,3,16,18.0,1009.0,NE,1.79,0,0
2013-06-11 04:00:00,51.0,1,4,16,18.0,1009.0,SE,1.79,0,0
2013-06-11 05:00:00,62.0,1,5,16,17.0,1009.0,cv,0.89,0,0
2013-06-11 06:00:00,64.0,1,6,16,18.0,1009.0,cv,1.34,0,0
2013-06-11 07:00:00,87.0,1,7,16,19.0,1009.0,cv,1.79,0,0
2013-06-11 08:00:00,86.0,1,8,16,20.0,1009.0,NW,3.13,0,0
2013-06-11 09:00:00,75.0,1,9,16,22.0,1009.0,NE,3.13,0,0
2013-06-11 10:00:00,70.0,1,10,16,22.0,1009.0,SE,3.13,0,0
2013-06-11 11:00:00,69.0,1,11,16,24.0,1008.0,SE,6.26,0,0
2013-06-11 12:00:00,81.0,1,12,16,25.0,1008.0,SE,9.39,0,0
2013-06-11 13:00:00,96.0,1,13,16,26.0,1007.0,SE,13.41,0,0
2013-06-11 14:00:00,107.0,1,14,16,26.0,1007.0,SE,18.33,0,0
2013-06-11 15:00:00,86.0,1,15,15,25.0,1006.0,SE,22.35,0,0
2013-06-11 16:00:00,98.0,1,16,15,24.0,1006.0,SE,25.48,0,1
2013-06-11 17:00:00,67.0,1,17,13,22.0,1005.0,cv,3.13,0,0
2013-06-11 18:00:00,20.0,1,18,15,24.0,1005.0,NW,3.13,0,0
2013-06-11 19:00:00,27.0,1,19,13,23.0,1006.0,SE,4.02,0,0
2013-06-11 20:00:00,41.0,1,20,12,21.0,1007.0,SE,8.04,0,0
2013-06-11 21:00:00,72.0,1,21,12,21.0,1008.0,SE,12.96,0,0
2013-06-11 22:00:00,55.0,1,22,13,18.0,1009.0,SE,16.09,0,1
2013-06-11 23:00:00,24.0,1,23,13,17.0,1009.0,NE,1.79,0,0
2013-06-12 00:00:00,22.0,2,0,13,18.0,1009.0,SE,3.13,0,0
2013-06-12 01:00:00,24.0,2,1,13,17.0,1009.0,cv,0.89,0,0
2013-06-12 02:00:00,24.0,2,2,12,15.0,1008.0,NW,1.79,0,0
2013-06-12 03:00:00,30.0,2,3,13,15.0,1008.0,cv,0.45,0,0
2013-06-12 04:00:00,33.0,2,4,13,14.0,1008.0,cv,1.34,0,0
2013-06-12 05:00:00,47.0,2,5,12,14.0,1008.0,cv,2.23,0,0
2013-06-12 06:00:00,61.0,2,6,14,15.0,1008.0,NE,0.89,0,0
2013-06-12 07:00:00,76.0,2,7,14,17.0,1009.0,cv,0.89,0,0
2013-06-12 08:00:00,59.0,2,8,15,19.0,1009.0,SE,1.79,0,0
2013-06-12 09:00:00,55.0,2,9,14,21.0,1009.0,cv,0.89,0,0
2013-06-12 10:00:00,50.0,2,10,14,23.0,1008.0,cv,4.02,0,0
2013-06-12 11:00:00,55.0,2,11,14,24.0,1008.0,SE,3.13,0,0
2013-06-12 12:00:00,65.0,2,12,14,25.0,1008.0,SE,7.15,0,0
2013-06-12 13:00:00,60.0,2,13,14,26.0,1007.0,SE,10.28,0,0
2013-06-12 14:00:00,65.0,2,14,15,27.0,1007.0,SE,13.41,0,0
2013-06-12 15:00:00,72.0,2,15,15,27.0,1006.0,SE,17.43,0,0
2013-06-12 16:00:00,83.0,2,16,15,26.0,1006.0,SE,20.56,0,0
2013-06-12 17:00:00,87.0,2,17,14,26.0,1006.0,SE,24.58,0,0
2013-06-12 18:00:00,83.0,2,18,14,26.0,1006.0,SE,27.71,0,0
2013-06-12 19:00:00,90.0,2,19,14,25.0,1006.0,SE,30.84,0,0
2013-06-12 20:00:00,101.0,2,20,15,23.0,1007.0,SE,32.63,0,0
2013-06-12 21:00:00,113.0,2,21,15,22.0,1007.0,SE,35.76,0,0
2013-06-12 22:00:00,101.0,2,22,15,22.0,1008.0,SE,38.89,0,0
2013-06-12 23:00:00,104.0,2,23,15,21.0,1008.0,SE,39.78,0,0
2013-06-13 00:00:00,93.0,3,0,15,20.0,1008.0,SE,41.57,0,0
2013-06-13 01:00:00,98.0,3,1,15,18.0,1008.0,cv,0.89,0,0
2013-06-13 02:00:00,110.0,3,2,15,17.0,1008.0,NW,1.79,0,0
2013-06-13 03:00:00,108.0,3,3,15,17.0,1008.0,NE,0.89,0,0
2013-06-13 04:00:00,111.0,3,4,15,17.0,1008.0,cv,0.89,0,0
2013-06-13 05:00:00,106.0,3,5,15,17.0,1008.0,cv,1.78,0,0
2013-06-13 06:00:00,109.0,3,6,16,18.0,1009.0,NW,1.79,0,0
2013-06-13 07:00:00,111.0,3,7,16,21.0,1009.0,NE,1.79,0,0
2013-06-13 08:00:00,112.0,3,8,15,22.0,1009.0,NE,4.92,0,0
2013-06-13 09:00:00,112.0,3,9,16,24.0,1009.0,cv,1.79,0,0
2013-06-13 10:00:00,110.0,3,10,16,25.0,1009.0,SE,3.13,0,0
2013-06-13 11:00:00,121.0,3,11,16,26.0,1009.0,SE,4.92,0,0
2013-06-13 12:00:00,125.0,3,12,16,27.0,1009.0,SE,8.05,0,0
2013-06-13 13:00:00,130.0,3,13,17,29.0,1008.0,SE,11.18,0,0
2013-06-13 14:00:00,134.0,3,14,17,29.0,1008.0,SE,15.2,0,0
2013-06-13 15:00:00,124.0,3,15,16,30.0,1007.0,SE,20.12,0,0
2013-06-13 16:00:00,109.0,3,16,15,30.0,1007.0,SE,25.93,0,0
2013-06-13 17:00:00,78.0,3,17,12,30.0,1006.0,SE,29.95,0,0
2013-06-13 18:00:00,90.0,3,18,14,30.0,1006.0,SE,33.08,0,0
2013-06-13 19:00:00,103.0,3,19,15,28.0,1006.0,SE,34.87,0,0
2013-06-13 20:00:00,103.0,3,20,18,25.0,1007.0,cv,0.89,0,0
2013-06-13 21:00:00,122.0,3,21,16,25.0,1007.0,SE,3.13,0,0
2013-06-13 22:00:00,97.0,3,22,13,25.0,1008.0,SE,7.15,0,0
2013-06-13 23:00:00,75.0,3,23,11,25.0,1008.0,SE,11.17,0,0
2013-06-14 00:00:00,80.0,4,0,10,25.0,1008.0,SE,14.3,0,0
2013-06-14 01:00:00,81.0,4,1,13,21.0,1008.0,SE,16.09,0,0
2013-06-14 02:00:00,70.0,4,2,11,22.0,1008.0,SE,17.88,0,0
2013-06-14 03:00:00,77.0,4,3,11,22.0,1008.0,SE,21.01,0,0
2013-06-14 04:00:00,80.0,4,4,11,21.0,1008.0,SE,24.14,0,0
2013-06-14 05:00:00,82.0,4,5,11,21.0,1009.0,SE,27.27,0,0
2013-06-14 06:00:00,83.0,4,6,12,21.0,1009.0,SE,30.4,0,0
2013-06-14 07:00:00,91.0,4,7,13,22.0,1009.0,SE,33.53,0,0
2013-06-14 08:00:00,94.0,4,8,13,24.0,1010.0,SE,37.55,0,0
2013-06-14 09:00:00,105.0,4,9,13,26.0,1009.0,SE,40.68,0,0
2013-06-14 10:00:00,115.0,4,10,14,27.0,1009.0,SE,43.81,0,0
2013-06-14 11:00:00,130.0,4,11,13,28.0,1009.0,SE,46.94,0,0
2013-06-14 12:00:00,143.0,4,12,14,30.0,1009.0,SE,50.07,0,0
2013-06-14 13:00:00,132.0,4,13,14,30.0,1008.0,SE,54.09,0,0
2013-06-14 14:00:00,119.0,4,14,14,31.0,1007.0,SE,59.01,0,0
2013-06-14 15:00:00,111.0,4,15,13,31.0,1007.0,SE,63.93,0,0
2013-06-14 16:00:00,127.0,4,16,14,31.0,1006.0,SE,68.85,0,0
2013-06-14 17:00:00,126.0,4,17,15,30.0,1006.0,SE,73.77,0,0
2013-06-14 18:00:00,132.0,4,18,15,29.0,1005.0,SE,76.9,0,0
2013-06-14 19:00:00,127.0,4,19,14,29.0,1006.0,SE,80.03,0,0
2013-06-14 20:00:00,131.0,4,20,14,27.0,1007.0,SE,84.95,0,0
2013-06-14 21:00:00,117.0,4,21,13,26.0,1007.0,SE,88.97,0,0
2013-06-14 22:00:00,115.0,4,22,13,24.0,1008.0,SE,92.99,0,0
2013-06-14 23:00:00,105.0,4,23,13,22.0,1008.0,SE,94.78,0,0
2013-06-15 00:00:00,103.0,5,0,13,22.0,1007.0,SE,97.91,0,0
2013-06-15 01:00:00,107.0,5,1,13,21.0,1007.0,NE,1.79,0,0
2013-06-15 02:00:00,101.0,5,2,13,19.0,1008.0,NE,3.58,0,0
2013-06-15 03:00:00,100.0,5,3,12,21.0,1007.0,SE,3.13,0,0
2013-06-15 04:00:00,69.0,5,4,12,20.0,1007.0,cv,0.89,0,0
2013-06-15 05:00:00,70.0,5,5,14,20.0,1008.0,SE,1.79,0,0
2013-06-15 06:00:00,69.0,5,6,14,20.0,1008.0,cv,0.89,0,0
2013-06-15 07:00:00,78.0,5,7,14,21.0,1008.0,SE,3.13,0,0
2013-06-15 08:00:00,93.0,5,8,14,22.0,1009.0,SE,6.26,0,0
2013-06-15 09:00:00,95.0,5,9,15,24.0,1009.0,SE,8.05,0,0
2013-06-15 10:00:00,108.0,5,10,15,25.0,1008.0,SE,9.84,0,0
2013-06-15 11:00:00,123.0,5,11,15,26.0,1008.0,SE,11.63,0,0
2013-06-15 12:00:00,129.0,5,12,15,28.0,1007.0,cv,0.89,0,0
2013-06-15 13:00:00,132.0,5,13,15,29.0,1006.0,SE,1.79,0,0
2013-06-15 14:00:00,141.0,5,14,16,30.0,1006.0,cv,1.79,0,0
2013-06-15 15:00:00,151.0,5,15,15,31.0,1006.0,SE,1.79,0,0
2013-06-15 16:00:00,144.0,5,16,16,31.0,1005.0,SE,3.58,0,0
2013-06-15 17:00:00,140.0,5,17,16,31.0,1005.0,SE,6.71,0,0
2013-06-15 18:00:00,148.0,5,18,18,30.0,1005.0,SE,8.5,0,0
2013-06-15 19:00:00,168.0,5,19,19,29.0,1005.0,SE,10.29,0,0
2013-06-15 20:00:00,197.0,5,20,19,28.0,1005.0,SE,12.08,0,0
2013-06-15 21:00:00,203.0,5,21,18,27.0,1006.0,SE,15.21,0,0
2013-06-15 22:00:00,157.0,5,22,16,26.0,1006.0,SE,17.0,0,0
2013-06-15 23:00:00,146.0,5,23,15,25.0,1006.0,SE,18.79,0,0
2013-06-16 00:00:00,148.0,6,0,16,24.0,1006.0,cv,0.89,0,0
2013-06-16 01:00:00,138.0,6,1,16,23.0,1005.0,cv,1.78,0,0
2013-06-16 02:00:00,147.0,6,2,16,23.0,1005.0,NE,0.89,0,0
2013-06-16 03:00:00,133.0,6,3,15,24.0,1004.0,SE,1.79,0,0
2013-06-16 04:00:00,131.0,6,4,16,23.0,1004.0,SE,3.58,0,0
2013-06-16 05:00:00,138.0,6,5,17,23.0,1004.0,SE,5.37,0,0
2013-06-16 06:00:00,140.0,6,6,17,23.0,1004.0,SE,9.39,0,0
2013-06-16 07:00:00,154.0,6,7,18,23.0,1004.0,SE,11.18,0,0
2013-06-16 08:00:00,152.0,6,8,18,23.0,1004.0,SE,15.2,0,0
2013-06-16 09:00:00,160.0,6,9,19,24.0,1004.0,SE,16.99,0,0
2013-06-16 10:00:00,165.0,6,10,19,24.0,1004.0,SE,18.78,0,0
2013-06-16 11:00:00,181.0,6,11,20,23.0,1003.0,SE,20.57,0,1
2013-06-16 12:00:00,196.0,6,12,20,23.0,1003.0,SE,22.36,0,2
2013-06-16 13:00:00,200.0,6,13,20,22.0,1003.0,NW,3.13,0,3
2013-06-16 14:00:00,201.0,6,14,20,21.0,1002.0,NE,1.79,0,4
2013-06-16 15:00:00,200.0,6,15,20,22.0,1002.0,NE,3.58,0,0
2013-06-16 16:00:00,198.0,6,16,20,22.0,1002.0,NW,3.13,0,0
2013-06-16 17:00:00,199.0,6,17,20,22.0,1001.0,NW,6.26,0,0
2013-06-16 18:00:00,205.0,6,18,20,22.0,1002.0,NW,8.05,0,0
2013-06-16 19:00:00,199.0,6,19,20,21.0,1002.0,NW,11.18,0,1
2013-06-16 20:00:00,209.0,6,20,20,22.0,1003.0,NW,14.31,0,0
2013-06-16 21:00:00,199.0,6,21,19,22.0,1004.0,NW,17.44,0,0
2013-06-16 22:00:00,190.0,6,22,20,22.0,1003.0,NE,3.13,0,0
2013-06-16 23:00:00,189.0,6,23,19,22.0,1003.0,NE,8.05,0,1
2013-06-17 00:00:00,163.0,0,0,19,22.0,1003.0,NE,12.97,0,0
2013-06-17 01:00:00,101.0,0,1,18,21.0,1003.0,NE,16.99,0,0
2013-06-17 02:00:00,50.0,0,2,17,21.0,1003.0,NE,21.01,0,0
2013-06-17 03:00:00,41.0,0,3,17,21.0,1003.0,NE,25.03,0,0
2013-06-17 04:00:00,43.0,0,4,17,21.0,1002.0,NE,29.05,0,0
2013-06-17 05:00:00,25.0,0,5,17,21.0,1003.0,NW,1.79,0,0
2013-06-17 06:00:00,17.0,0,6,17,21.0,1003.0,NW,4.92,0,0
2013-06-17 07:00:00,14.0,0,7,17,22.0,1003.0,NW,6.71,0,0
2013-06-17 08:00:00,16.0,0,8,17,24.0,1003.0,NE,4.02,0,0
2013-06-17 09:00:00,20.0,0,9,16,26.0,1003.0,NE,8.04,0,0
2013-06-17 10:00:00,8.0,0,10,16,27.0,1002.0,NE,11.17,0,0
2013-06-17 11:00:00,14.0,0,11,14,27.0,1002.0,NE,12.96,0,0
2013-06-17 12:00:00,18.0,0,12,15,27.0,1002.0,cv,0.89,0,0
2013-06-17 13:00:00,16.0,0,13,16,29.0,1001.0,SE,1.79,0,0
2013-06-17 14:00:00,17.0,0,14,14,30.0,1001.0,SE,3.58,0,0
2013-06-17 15:00:00,29.0,0,15,15,31.0,1000.0,cv,3.13,0,0
2013-06-17 16:00:00,39.0,0,16,15,31.0,1000.0,SE,3.13,0,0
2013-06-17 17:00:00,40.0,0,17,16,30.0,999.0,SE,6.26,0,0
2013-06-17 18:00:00,41.0,0,18,16,29.0,999.0,SE,9.39,0,0
2013-06-17 19:00:00,46.0,0,19,15,28.0,999.0,SE,12.52,0,0
2013-06-17 20:00:00,55.0,0,20,17,27.0,1000.0,SE,16.54,0,0
2013-06-17 21:00:00,57.0,0,21,17,27.0,1000.0,SE,19.67,0,0
2013-06-17 22:00:00,52.0,0,22,16,27.0,1000.0,SE,22.8,0,0
2013-06-17 23:00:00,52.0,0,23,15,27.0,1000.0,SE,25.93,0,0
2013-06-18 00:00:00,49.0,1,0,17,24.0,999.0,cv,0.89,0,0
2013-06-18 01:00:00,54.0,1,1,18,24.0,999.0,cv,1.78,0,0
2013-06-18 02:00:00,62.0,1,2,18,23.0,999.0,SE,0.89,0,0
2013-06-18 03:00:00,55.0,1,3,18,22.0,999.0,NE,0.89,0,0
2013-06-18 04:00:00,68.0,1,4,19,22.0,998.0,NW,1.79,0,0
2013-06-18 05:00:00,66.0,1,5,19,22.0,998.0,SE,0.89,0,0
2013-06-18 06:00:00,67.0,1,6,20,23.0,998.0,NE,0.89,0,0
2013-06-18 07:00:00,80.0,1,7,20,26.0,998.0,cv,0.89,0,0
2013-06-18 08:00:00,74.0,1,8,20,27.0,998.0,cv,1.78,0,0
2013-06-18 09:00:00,64.0,1,9,17,29.0,998.0,cv,2.67,0,0
2013-06-18 10:00:00,23.0,1,10,16,30.0,998.0,SE,3.13,0,0
2013-06-18 11:00:00,31.0,1,11,12,32.0,997.0,SE,7.15,0,0
2013-06-18 12:00:00,28.0,1,12,12,33.0,997.0,SE,12.07,0,0
2013-06-18 13:00:00,48.0,1,13,13,33.0,996.0,SE,16.99,0,0
2013-06-18 14:00:00,37.0,1,14,14,33.0,995.0,SE,22.8,0,0
2013-06-18 15:00:00,39.0,1,15,13,33.0,995.0,SE,28.61,0,0
2013-06-18 16:00:00,33.0,1,16,12,33.0,994.0,SE,33.53,0,0
2013-06-18 17:00:00,35.0,1,17,12,33.0,995.0,SE,38.45,0,0
2013-06-18 18:00:00,40.0,1,18,12,32.0,995.0,SE,42.47,0,0
2013-06-18 19:00:00,45.0,1,19,13,30.0,996.0,SE,46.49,0,0
2013-06-18 20:00:00,51.0,1,20,16,28.0,997.0,SE,48.28,0,0
2013-06-18 21:00:00,62.0,1,21,17,27.0,998.0,NE,1.79,0,0
2013-06-18 22:00:00,66.0,1,22,17,27.0,1000.0,SE,1.79,0,0
2013-06-18 23:00:00,75.0,1,23,18,25.0,1000.0,SE,4.92,0,0
2013-06-19 00:00:00,86.0,2,0,18,24.0,1001.0,SE,6.71,0,0
2013-06-19 01:00:00,76.0,2,1,18,23.0,1001.0,cv,0.89,0,0
2013-06-19 02:00:00,70.0,2,2,18,22.0,1002.0,cv,1.78,0,0
2013-06-19 03:00:00,69.0,2,3,18,21.0,1002.0,NE,0.89,0,0
2013-06-19 04:00:00,78.0,2,4,18,21.0,1002.0,SE,0.89,0,0
2013-06-19 05:00:00,86.0,2,5,18,21.0,1002.0,cv,0.89,0,0
2013-06-19 06:00:00,85.0,2,6,19,22.0,1003.0,cv,1.34,0,0
2013-06-19 07:00:00,89.0,2,7,19,25.0,1003.0,NW,1.79,0,0
2013-06-19 08:00:00,94.0,2,8,19,27.0,1003.0,NW,4.92,0,0
2013-06-19 09:00:00,67.0,2,9,19,30.0,1003.0,NW,6.71,0,0
2013-06-19 10:00:00,47.0,2,10,17,32.0,1003.0,NW,9.84,0,0
2013-06-19 11:00:00,34.0,2,11,13,32.0,1003.0,cv,0.89,0,0
2013-06-19 12:00:00,21.0,2,12,11,34.0,1003.0,cv,4.02,0,0
2013-06-19 13:00:00,22.0,2,13,11,35.0,1002.0,cv,5.81,0,0
2013-06-19 14:00:00,18.0,2,14,9,35.0,1002.0,NE,1.79,0,0
2013-06-19 15:00:00,20.0,2,15,8,36.0,1001.0,SE,3.13,0,0
2013-06-19 16:00:00,16.0,2,16,6,36.0,1001.0,NW,1.79,0,0
2013-06-19 17:00:00,16.0,2,17,9,35.0,1001.0,SE,1.79,0,0
2013-06-19 18:00:00,21.0,2,18,10,33.0,1001.0,SE,3.58,0,0
2013-06-19 19:00:00,36.0,2,19,13,31.0,1002.0,SE,4.47,0,0
2013-06-19 20:00:00,44.0,2,20,10,33.0,1002.0,SE,7.6,0,0
2013-06-19 21:00:00,48.0,2,21,12,32.0,1002.0,cv,3.13,0,0
2013-06-19 22:00:00,56.0,2,22,13,31.0,1003.0,SE,1.79,0,0
2013-06-19 23:00:00,59.0,2,23,17,28.0,1003.0,cv,0.89,0,0
2013-06-20 00:00:00,64.0,3,0,16,28.0,1003.0,SE,1.79,0,0
2013-06-20 01:00:00,58.0,3,1,17,26.0,1003.0,NE,1.79,0,0
2013-06-20 02:00:00,95.0,3,2,17,26.0,1004.0,SE,1.79,0,0
2013-06-20 03:00:00,108.0,3,3,18,25.0,1004.0,NE,0.89,0,0
2013-06-20 04:00:00,105.0,3,4,19,25.0,1005.0,cv,0.89,0,0
2013-06-20 05:00:00,128.0,3,5,19,24.0,1005.0,NW,1.79,0,0
2013-06-20 06:00:00,124.0,3,6,19,24.0,1005.0,NW,3.58,0,0
2013-06-20 07:00:00,95.0,3,7,19,24.0,1006.0,NW,5.37,0,0
2013-06-20 08:00:00,41.0,3,8,19,25.0,1007.0,NW,6.26,0,0
2013-06-20 09:00:00,37.0,3,9,18,27.0,1007.0,NE,1.79,0,0
2013-06-20 10:00:00,39.0,3,10,17,29.0,1007.0,NE,4.92,0,0
2013-06-20 11:00:00,0.0,3,11,15,30.0,1007.0,NE,8.94,0,0
2013-06-20 12:00:00,0.0,3,12,14,31.0,1007.0,NE,12.07,0,0
2013-06-20 13:00:00,38.0,3,13,14,31.0,1007.0,NE,12.96,0,0
2013-06-20 14:00:00,30.0,3,14,15,31.0,1007.0,SE,1.79,0,0
2013-06-20 15:00:00,34.0,3,15,15,31.0,1007.0,SE,3.58,0,0
2013-06-20 16:00:00,51.0,3,16,14,30.0,1007.0,SE,6.71,0,0
2013-06-20 17:00:00,68.0,3,17,16,30.0,1007.0,SE,9.84,0,0
2013-06-20 18:00:00,118.0,3,18,19,28.0,1008.0,SE,11.63,0,0
2013-06-20 19:00:00,77.0,3,19,17,27.0,1008.0,SE,14.76,0,0
2013-06-20 20:00:00,212.0,3,20,15,26.0,1008.0,cv,0.89,0,0
2013-06-20 21:00:00,188.0,3,21,16,26.0,1009.0,SE,1.79,0,0
2013-06-20 22:00:00,146.0,3,22,17,27.0,1009.0,SE,4.92,0,0
2013-06-20 23:00:00,129.0,3,23,18,26.0,1009.0,cv,0.89,0,0
2013-06-21 00:00:00,102.0,4,0,18,24.0,1009.0,NE,0.89,0,0
2013-06-21 01:00:00,123.0,4,1,18,24.0,1009.0,SE,1.79,0,0
2013-06-21 02:00:00,132.0,4,2,18,23.0,1009.0,cv,0.89,0,0
2013-06-21 03:00:00,155.0,4,3,18,22.0,1009.0,SE,1.79,0,0
2013-06-21 04:00:00,165.0,4,4,18,21.0,1009.0,NE,0.89,0,0
2013-06-21 05:00:00,154.0,4,5,18,21.0,1009.0,cv,0.89,0,0
2013-06-21 06:00:00,69.0,4,6,19,22.0,1010.0,cv,1.34,0,0
2013-06-21 07:00:00,58.0,4,7,19,24.0,1010.0,NW,1.79,0,0
2013-06-21 08:00:00,88.0,4,8,18,26.0,1010.0,NW,3.58,0,0
2013-06-21 09:00:00,122.0,4,9,18,28.0,1010.0,cv,0.89,0,0
2013-06-21 10:00:00,105.0,4,10,17,30.0,1010.0,NW,3.13,0,0
2013-06-21 11:00:00,84.0,4,11,16,31.0,1010.0,SE,3.13,0,0
2013-06-21 12:00:00,52.0,4,12,15,32.0,1009.0,SE,6.26,0,0
2013-06-21 13:00:00,32.0,4,13,16,32.0,1009.0,SE,9.39,0,0
2013-06-21 14:00:00,30.0,4,14,14,32.0,1008.0,SE,15.2,0,0
2013-06-21 15:00:00,46.0,4,15,14,31.0,1008.0,SE,22.35,0,0
2013-06-21 16:00:00,67.0,4,16,17,29.0,1008.0,SE,28.16,0,0
2013-06-21 17:00:00,67.0,4,17,17,28.0,1008.0,SE,33.08,0,0
2013-06-21 18:00:00,67.0,4,18,18,28.0,1008.0,SE,37.1,0,0
2013-06-21 19:00:00,70.0,4,19,17,27.0,1008.0,SE,42.02,0,0
2013-06-21 20:00:00,48.0,4,20,16,26.0,1008.0,SE,46.94,0,0
2013-06-21 21:00:00,29.0,4,21,15,26.0,1008.0,SE,50.96,0,0
2013-06-21 22:00:00,28.0,4,22,15,25.0,1009.0,SE,52.75,0,0
2013-06-21 23:00:00,29.0,4,23,14,24.0,1009.0,SE,54.54,0,0
2013-06-22 00:00:00,42.0,5,0,16,24.0,1009.0,SE,56.33,0,0
2013-06-22 01:00:00,37.0,5,1,16,23.0,1009.0,SE,58.12,0,0
2013-06-22 02:00:00,42.0,5,2,16,23.0,1008.0,SE,59.91,0,0
2013-06-22 03:00:00,45.0,5,3,16,23.0,1008.0,NE,1.79,0,0
2013-06-22 04:00:00,47.0,5,4,17,22.0,1008.0,SE,1.79,0,0
2013-06-22 05:00:00,61.0,5,5,17,22.0,1008.0,SE,3.58,0,1
2013-06-22 06:00:00,79.0,5,6,18,21.0,1009.0,cv,0.89,0,2
2013-06-22 07:00:00,98.0,5,7,19,21.0,1009.0,cv,1.78,0,3
2013-06-22 08:00:00,108.0,5,8,20,21.0,1010.0,NE,1.79,0,4
2013-06-22 09:00:00,85.0,5,9,20,21.0,1010.0,NW,1.79,0,5
2013-06-22 10:00:00,70.0,5,10,20,21.0,1010.0,NW,4.92,0,6
2013-06-22 11:00:00,63.0,5,11,19,21.0,1009.0,NW,8.05,0,7
2013-06-22 12:00:00,54.0,5,12,20,21.0,1009.0,NE,3.13,0,8
2013-06-22 13:00:00,40.0,5,13,18,22.0,1008.0,NE,7.15,0,0
2013-06-22 14:00:00,45.0,5,14,19,22.0,1008.0,NE,10.28,0,1
2013-06-22 15:00:00,56.0,5,15,19,22.0,1007.0,NE,13.41,0,0
2013-06-22 16:00:00,69.0,5,16,19,22.0,1007.0,NE,15.2,0,0
2013-06-22 17:00:00,69.0,5,17,19,23.0,1007.0,SE,0.89,0,0
2013-06-22 18:00:00,59.0,5,18,19,22.0,1007.0,SE,2.68,0,0
2013-06-22 19:00:00,57.0,5,19,19,22.0,1007.0,SE,3.57,0,0
2013-06-22 20:00:00,54.0,5,20,19,21.0,1007.0,SE,6.7,0,0
2013-06-22 21:00:00,45.0,5,21,18,21.0,1007.0,SE,8.49,0,0
2013-06-22 22:00:00,44.0,5,22,18,21.0,1008.0,SE,10.28,0,0
2013-06-22 23:00:00,51.0,5,23,18,20.0,1007.0,cv,0.89,0,0
2013-06-23 00:00:00,57.0,6,0,18,20.0,1007.0,SE,0.89,0,0
2013-06-23 01:00:00,85.0,6,1,19,20.0,1006.0,SE,1.78,0,0
2013-06-23 02:00:00,91.0,6,2,18,20.0,1006.0,SE,2.67,0,0
2013-06-23 03:00:00,90.0,6,3,18,20.0,1006.0,SE,3.56,0,0
2013-06-23 04:00:00,94.0,6,4,19,20.0,1006.0,SE,4.45,0,0
2013-06-23 05:00:00,103.0,6,5,19,20.0,1005.0,NE,0.89,0,0
2013-06-23 06:00:00,103.0,6,6,19,20.0,1005.0,cv,0.45,0,0
2013-06-23 07:00:00,113.0,6,7,19,22.0,1005.0,NW,1.79,0,0
2013-06-23 08:00:00,87.0,6,8,19,24.0,1005.0,NW,3.58,0,0
2013-06-23 09:00:00,61.0,6,9,18,25.0,1005.0,NE,1.79,0,0
2013-06-23 10:00:00,55.0,6,10,18,27.0,1004.0,cv,0.89,0,0
2013-06-23 11:00:00,40.0,6,11,16,28.0,1004.0,cv,1.78,0,0
2013-06-23 12:00:00,33.0,6,12,15,31.0,1003.0,NW,3.13,0,0
2013-06-23 13:00:00,39.0,6,13,13,30.0,1003.0,cv,1.79,0,0
2013-06-23 14:00:00,33.0,6,14,14,31.0,1002.0,cv,4.92,0,0
2013-06-23 15:00:00,32.0,6,15,13,31.0,1001.0,SE,3.13,0,0
2013-06-23 16:00:00,40.0,6,16,13,31.0,1001.0,SE,6.26,0,0
2013-06-23 17:00:00,59.0,6,17,14,31.0,1000.0,SE,9.39,0,0
2013-06-23 18:00:00,65.0,6,18,16,30.0,1001.0,SE,12.52,0,0
2013-06-23 19:00:00,67.0,6,19,17,29.0,1001.0,SE,16.54,0,0
